Country,Region,Subregion,World.Bank,IMF,Year,Language,Type,Class,Drug,Listed,Any.NeuP,Central.NeuP,Peripheral.NeuP,DPN,PHN,HIV,TGN
Bolivia,Americas,South America,Lower middle,Developing,2011,Spanish,A,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Bolivia,Americas,South America,Lower middle,Developing,2011,Spanish,A,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Bolivia,Americas,South America,Lower middle,Developing,2011,Spanish,A,TCA,Desipramine,No,No,No,No,No,No,No,No
Bolivia,Americas,South America,Lower middle,Developing,2011,Spanish,A,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Bolivia,Americas,South America,Lower middle,Developing,2011,Spanish,A,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Bolivia,Americas,South America,Lower middle,Developing,2011,Spanish,A,Topical,Capsaicin,No,No,No,No,No,No,No,No
Bolivia,Americas,South America,Lower middle,Developing,2011,Spanish,A,Topical,Lidocaine,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Botswana,Africa,Southern Africa,Upper middle,Developing,2012,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Anticonvulsant,Gabapentin,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,NDRI,Bupropion,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,TCA,Nortriptyline,Yes,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Brazil,Americas,South America,Upper middle,Developing,2012,Portuguese,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Anticonvulsant,Gabapentin,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Anticonvulsant,Oxcarbazepine,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Anticonvulsant,Pregabalin,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Opioid,Oxycodone,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,SNRI,Venlafaxine,Yes,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,TCA,Amitriptyline,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Bulgaria,Europe,Eastern Europe,Upper middle,Developing,2011,Bulgarian & English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Burkina Faso,Africa,Western Africa,Low,Developing,2007,French,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Burundi,Africa,Eastern Africa,Low,Developing,2012,French,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Anticonvulsant,Carbamazepine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Anticonvulsant,Valproate,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,NDRI,Bupropion,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2005,English,Other,Opioid,Methadone,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Opioid,Morphine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2004,English,Other,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Opioid,Tramadol,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Other,Ibuprofen,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,TCA,Amitriptyline,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,TCA,Clomipramine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,TCA,Desipramine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,TCA,Imipramine,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Topical,Capsaicin,No,No,No,No,No,No,No,No
Cambodia,Asia,South-Eastern Asia,Low,Developing,2003,English,Other,Topical,Lidocaine,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Opioid,Tramadol,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Cameroon,Africa,Central Africa,Lower middle,Developing,2009,French,TC,Topical,Lidocaine,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,NDRI,Bupropion,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,SNRI,Venlafaxine,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,TCA,Nortriptyline,Yes,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Cape Verde,Africa,Western Africa,Lower middle,Developing,2009,Portuguese,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Central African Republic,Africa,Central Africa,Low,Developing,2009,French,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Central African Republic,Africa,Central Africa,Low,Developing,2009,French,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
